-0.5,-0.5,-0.75,5.620948667538807e-09
-0.5,-0.5,-0.6,7.516713971317984e-09
-0.5,-0.5,-0.45,3.581578376715925e-08
-0.5,-0.5,-0.3,1.4297615925774787e-08
-0.5,-0.5,-0.15,4.0423797846711786e-08
-0.5,-0.5,0.0,5.0186209719148006e-08
-0.5,-0.5,0.15,2.920071754508199e-08
-0.5,-0.5,0.3,9.904641042392086e-09
-0.5,-0.5,0.45,2.551630298512367e-09
-0.5,-0.5,0.6,-1.0053208004868167e-10
-0.5,-0.5,0.75,6.892598641625213e-10
-0.5,-0.4,-0.75,5.908946416803823e-09
-0.5,-0.4,-0.6,-1.262083068405005e-07
-0.5,-0.4,-0.45,2.5260969992796944e-07
-0.5,-0.4,-0.3,2.4513189414620616e-08
-0.5,-0.4,-0.15,9.880420470111817e-09
-0.5,-0.4,0.0,-1.0513417634258178e-08
-0.5,-0.4,0.15,-5.818116645958896e-09
-0.5,-0.4,0.3,-2.692683746293861e-09
-0.5,-0.4,0.45,6.39650721514826e-10
-0.5,-0.4,0.6,-1.1997459788642144e-09
-0.5,-0.4,0.75,2.9435738511363877e-09
-0.5,-0.3,-0.75,-7.78140452718488e-09
-0.5,-0.3,-0.6,-1.081466705964328e-06
-0.5,-0.3,-0.45,7.09785259800726e-07
-0.5,-0.3,-0.3,2.1976585789137101e-07
-0.5,-0.3,-0.15,1.8054235740136532e-07
-0.5,-0.3,0.0,-1.2971071172358827e-08
-0.5,-0.3,0.15,4.729207203648702e-09
-0.5,-0.3,0.3,-7.957883355793857e-09
-0.5,-0.3,0.45,1.5304097298005405e-08
-0.5,-0.3,0.6,-9.847862440329732e-09
-0.5,-0.3,0.75,2.3893263833923116e-08
-0.5,-0.2,-0.75,7.294719653269475e-09
-0.5,-0.2,-0.6,1.6882576587267483e-06
-0.5,-0.2,-0.45,1.3670452787469748e-06
-0.5,-0.2,-0.3,8.650499894759452e-07
-0.5,-0.2,-0.15,1.2832749801887098e-06
-0.5,-0.2,0.0,5.956289851381674e-07
-0.5,-0.2,0.15,5.986423085863072e-07
-0.5,-0.2,0.3,2.748696690628407e-07
-0.5,-0.2,0.45,1.6440730844033717e-07
-0.5,-0.2,0.6,1.0203893972920108e-08
-0.5,-0.2,0.75,2.9963120857239774e-08
-0.5,-0.1,-0.75,-1.3678954883507951e-08
-0.5,-0.1,-0.6,5.270542251936294e-06
-0.5,-0.1,-0.45,2.3211849778826053e-06
-0.5,-0.1,-0.3,4.743577198594918e-06
-0.5,-0.1,-0.15,9.498950070159834e-06
-0.5,-0.1,0.0,1.0631671049277281e-05
-0.5,-0.1,0.15,8.75772936637027e-06
-0.5,-0.1,0.3,4.3376772590057935e-06
-0.5,-0.1,0.45,1.5405403008356863e-06
-0.5,-0.1,0.6,2.8650422585691274e-07
-0.5,-0.1,0.75,7.354062922844745e-08
-0.5,-0.0,-0.75,-1.640184287521186e-07
-0.5,-0.0,-0.6,-2.742896373984591e-06
-0.5,-0.0,-0.45,5.990256353560557e-06
-0.5,-0.0,-0.3,2.1765960259859166e-05
-0.5,0.0,-0.15,4.672179262468894e-05
-0.5,0.0,-0.0,5.7527000199702064e-05
-0.5,0.0,0.15,4.421005819477603e-05
-0.5,0.0,0.3,2.115333145624027e-05
-0.5,0.0,0.45,6.577785960757024e-06
-0.5,-0.0,0.6,1.3159244695040309e-06
-0.5,-0.0,0.75,2.496659596928142e-07
-0.5,0.1,-0.75,2.1374252704847058e-07
-0.5,0.1,-0.6,2.092963637563593e-06
-0.5,0.1,-0.45,1.4620984936400194e-05
-0.5,0.1,-0.3,5.2625669367375105e-05
-0.5,0.1,-0.15,0.00010885569072738347
-0.5,0.1,-0.0,0.00013166589052870798
-0.5,0.1,0.15,9.614019775745552e-05
-0.5,0.1,0.3,4.355035174160068e-05
-0.5,0.1,0.45,1.2602036148397268e-05
-0.5,0.1,0.6,2.4496848363780326e-06
-0.5,0.1,0.75,3.1488482276570486e-07
-0.5,0.2,-0.75,2.7544211435957314e-07
-0.5,0.2,-0.6,2.9456511302658582e-06
-0.5,0.2,-0.45,1.8078830459353773e-05
-0.5,0.2,-0.3,6.303560135003008e-05
-0.5,0.2,-0.15,0.0001252444909047973
-0.5,0.2,-0.0,0.00014536153551879255
-0.5,0.2,0.15,0.00010090563414435825
-0.5,0.2,0.3,4.31177839342734e-05
-0.5,0.2,0.45,1.174218313593669e-05
-0.5,0.2,0.6,2.1105019845454206e-06
-0.5,0.2,0.75,2.904347044973387e-07
-0.5,0.3,-0.75,1.9576196878627696e-07
-0.5,0.3,-0.6,1.9919129113256366e-06
-0.5,0.3,-0.45,1.1882148033260191e-05
-0.5,0.3,-0.3,4.001739891124851e-05
-0.5,0.3,-0.15,7.663414766071876e-05
-0.5,0.3,-0.0,8.48789964637914e-05
-0.5,0.3,0.15,5.5903071385828336e-05
-0.5,0.3,0.3,2.254850162302215e-05
-0.5,0.3,0.45,5.758999845926823e-06
-0.5,0.3,0.6,9.735407561970748e-07
-0.5,0.3,0.75,1.211680848102351e-07
-0.5,0.4,-0.75,6.552629280446417e-08
-0.5,0.4,-0.6,6.769797365494489e-07
-0.5,0.4,-0.45,4.426727699847232e-06
-0.5,0.4,-0.3,1.4526231398662623e-05
-0.5,0.4,-0.15,2.6614409932704856e-05
-0.5,0.4,0.0,2.819434789592997e-05
-0.5,0.4,0.15,1.7631326384726972e-05
-0.5,0.4,0.3,6.705365570902069e-06
-0.5,0.4,0.45,1.6106368855884378e-06
-0.5,0.4,0.6,2.5157516708601246e-07
-0.5,0.4,0.75,3.491824676703131e-08
-0.5,0.5,-0.75,1.6583578008085104e-08
-0.5,0.5,-0.6,1.9706191035832489e-07
-0.5,0.5,-0.45,9.522076326121321e-07
-0.5,0.5,-0.3,3.0553653827349836e-06
-0.5,0.5,-0.15,5.4759446302599915e-06
-0.5,0.5,0.0,5.5037736600561145e-06
-0.5,0.5,0.15,3.2628101734224067e-06
-0.5,0.5,0.3,1.1765756478988376e-06
-0.5,0.5,0.45,2.6442079666380115e-07
-0.5,0.5,0.6,4.04136059709386e-08
-0.5,0.5,0.75,2.647508799725787e-09
-0.4,-0.5,-0.75,-3.818148478307934e-09
-0.4,-0.5,-0.6,-1.9631179453970603e-09
-0.4,-0.5,-0.45,6.60625234223997e-08
-0.4,-0.5,-0.3,2.4055338390894117e-07
-0.4,-0.5,-0.15,3.9730245401334013e-07
-0.4,-0.5,0.0,3.758089457604962e-07
-0.4,-0.5,0.15,2.1785106759847252e-07
-0.4,-0.5,0.3,7.760200530372382e-08
-0.4,-0.5,0.45,1.728768426683791e-08
-0.4,-0.5,0.6,2.956272249291323e-09
-0.4,-0.5,0.75,-1.64922994633557e-10
-0.4,-0.4,-0.75,-4.849607859197185e-09
-0.4,-0.4,-0.6,1.867391745898666e-07
-0.4,-0.4,-0.45,-1.640648936870286e-07
-0.4,-0.4,-0.3,-5.83872996572652e-08
-0.4,-0.4,-0.15,-6.487958739079668e-08
-0.4,-0.4,0.0,-3.7792134531141745e-08
-0.4,-0.4,0.15,-1.0978929886058993e-08
-0.4,-0.4,0.3,6.196336268186254e-10
-0.4,-0.4,0.45,2.5646041308077907e-09
-0.4,-0.4,0.6,1.084040299093843e-09
-0.4,-0.4,0.75,-1.7713366496394605e-09
-0.4,-0.3,-0.75,2.4253396757545458e-08
-0.4,-0.3,-0.6,1.4419928842932205e-06
-0.4,-0.3,-0.45,-2.756989730435875e-07
-0.4,-0.3,-0.3,5.188258123238799e-07
-0.4,-0.3,-0.15,1.4943724855563415e-06
-0.4,-0.3,0.0,2.342572085588411e-06
-0.4,-0.3,0.15,2.0729425117070593e-06
-0.4,-0.3,0.3,1.1590823628798983e-06
-0.4,-0.3,0.45,4.1603901804509804e-07
-0.4,-0.3,0.6,1.1053189271968417e-07
-0.4,-0.3,0.75,-2.5123495332369907e-09
-0.4,-0.2,-0.75,1.98539912612368e-08
-0.4,-0.2,-0.6,-1.5977092357767446e-06
-0.4,-0.2,-0.45,2.9506049886199994e-06
-0.4,-0.2,-0.3,1.5011991103735625e-05
-0.4,-0.2,-0.15,3.503592329787339e-05
-0.4,-0.2,-0.0,4.922856355666121e-05
-0.4,-0.2,0.15,4.1774088658754726e-05
-0.4,-0.2,0.3,2.238045436173176e-05
-0.4,-0.2,0.45,7.776461008031318e-06
-0.4,-0.2,0.6,1.8331694791132483e-06
-0.4,-0.2,0.75,3.093732078580427e-07
-0.4,-0.1,-0.75,4.4848235953644527e-07
-0.4,-0.1,-0.6,-6.226075270251091e-07
-0.4,-0.1,-0.45,3.3200643482073955e-05
-0.4,-0.1,-0.3,0.00013124315288575513
-0.4,-0.1,-0.15,0.0002941492730866681
-0.4,-0.1,0.0,0.0003923275203468451
-0.4,-0.1,0.15,0.00031795852614948663
-0.4,-0.1,0.3,0.00016159913089335644
-0.4,-0.1,0.45,5.316645111162763e-05
-0.4,-0.1,0.6,1.1780293905626889e-05
-0.4,-0.1,0.75,1.8926128293679824e-06
-0.4,-0.0,-0.75,2.158207272733141e-06
-0.4,-0.0,-0.6,2.1986422015151678e-05
-0.4,-0.0,-0.45,0.0001257614820788574
-0.4,-0.0,-0.3,0.0004727908345471665
-0.4,-0.0,-0.15,0.0010240026340454281
-0.4,-0.0,-0.0,0.0013078868945858649
-0.4,0.0,0.15,0.0010098398387661342
-0.4,-0.0,0.3,0.00048556530879319493
-0.4,-0.0,0.45,0.00015048386361770662
-0.4,-0.0,0.6,3.1254947706128474e-05
-0.4,-0.0,0.75,4.684227394568188e-06
-0.4,0.1,-0.75,3.3211421450972984e-06
-0.4,0.1,-0.6,3.363068497888009e-05
-0.4,0.1,-0.45,0.00021738080482316952
-0.4,0.1,-0.3,0.0007948137751428546
-0.4,0.1,-0.15,0.0016617464632385358
-0.4,0.1,0.0,0.002031564477574655
-0.4,0.1,0.15,0.001490873942283968
-0.4,0.1,0.3,0.0006768475484157161
