-0.5,-0.5,-0.75,2.1434851133789746e-08
-0.5,-0.5,-0.6,-3.8697651969230484e-08
-0.5,-0.5,-0.45,-1.846143770988778e-07
-0.5,-0.5,-0.3,-4.1099634576888435e-07
-0.5,-0.5,-0.15,-5.230416150905788e-07
-0.5,-0.5,0.0,-3.8103734973669176e-07
-0.5,-0.5,0.15,-2.1230094776701465e-07
-0.5,-0.5,0.3,-7.1047183728864e-08
-0.5,-0.5,0.45,-1.618577531088927e-08
-0.5,-0.5,0.6,-1.5989593960680237e-09
-0.5,-0.5,0.75,-8.096845451047814e-10
-0.5,-0.4,-0.75,5.3214034974320526e-08
-0.5,-0.4,-0.6,-4.6579940708777296e-08
-0.5,-0.4,-0.45,1.4589008896190903e-08
-0.5,-0.4,-0.3,1.0592329659231175e-07
-0.5,-0.4,-0.15,1.4013003749954139e-07
-0.5,-0.4,0.0,1.0587036048153766e-07
-0.5,-0.4,0.15,6.853070121894112e-08
-0.5,-0.4,0.3,3.3270739949085184e-08
-0.5,-0.4,0.45,9.130720350650565e-09
-0.5,-0.4,0.6,4.5781204624208705e-09
-0.5,-0.4,0.75,-8.875113901336089e-10
-0.5,-0.3,-0.75,5.175313830188945e-09
-0.5,-0.3,-0.6,-1.1365511686921946e-06
-0.5,-0.3,-0.45,-4.2365521346860395e-07
-0.5,-0.3,-0.3,2.481938166115519e-07
-0.5,-0.3,-0.15,4.2435484057527957e-07
-0.5,-0.3,0.0,6.620113376736399e-07
-0.5,-0.3,0.15,5.915368987915281e-07
-0.5,-0.3,0.3,3.445528159677337e-07
-0.5,-0.3,0.45,1.3556473267734932e-07
-0.5,-0.3,0.6,3.329427971576641e-08
-0.5,-0.3,0.75,1.7212099854969617e-08
-0.5,-0.2,-0.75,1.2375412576584814e-07
-0.5,-0.2,-0.6,3.0075717978033175e-06
-0.5,-0.2,-0.45,-1.1682656152091703e-06
-0.5,-0.2,-0.3,-3.870913617566224e-08
-0.5,-0.2,-0.15,9.026446046067516e-07
-0.5,-0.2,0.0,1.61948873116646e-06
-0.5,-0.2,0.15,1.3870383860237052e-06
-0.5,-0.2,0.3,8.882805376834723e-07
-0.5,-0.2,0.45,3.2820071282786515e-07
-0.5,-0.2,0.6,1.4482171275653697e-07
-0.5,-0.2,0.75,-4.832861075710245e-08
-0.5,-0.1,-0.75,1.5065737622232377e-07
-0.5,-0.1,-0.6,1.3007702909122988e-05
-0.5,-0.1,-0.45,-5.8531847869392535e-06
-0.5,-0.1,-0.3,-1.720445236597172e-05
-0.5,-0.1,-0.15,-3.2793844540400865e-05
-0.5,-0.1,0.0,-3.9506724077675135e-05
-0.5,-0.1,0.15,-3.084628493126616e-05
-0.5,-0.1,0.3,-1.4729965460632848e-05
-0.5,-0.1,0.45,-4.7228465704687235e-06
-0.5,-0.1,0.6,-8.097592848637322e-07
-0.5,-0.1,0.75,-3.949213479726791e-07
-0.5,-0.0,-0.75,-2.8148875044437776e-07
-0.5,-0.0,-0.6,5.168278803042252e-07
-0.5,-0.0,-0.45,-3.53312688730787e-05
-0.5,-0.0,-0.3,-0.00012028307599810065
-0.5,0.0,-0.15,-0.00023462367135510597
-0.5,0.0,-0.0,-0.00028461882467048413
-0.5,0.0,0.15,-0.00021280447030604685
-0.5,0.0,0.3,-9.865383380574733e-05
-0.5,0.0,0.45,-3.000232181381425e-05
-0.5,-0.0,0.6,-5.773384547793147e-06
-0.5,-0.0,0.75,-1.1774393789524054e-06
-0.5,0.1,-0.75,-1.490127932669181e-06
-0.5,0.1,-0.6,-1.539829266821444e-05
-0.5,0.1,-0.45,-9.329144189721524e-05
-0.5,0.1,-0.3,-0.0003177819875323764
-0.5,0.1,-0.15,-0.0006251995333509631
-0.5,0.1,-0.0,-0.0007319383205298453
-0.5,0.1,0.15,-0.0005196093023952313
-0.5,0.1,0.3,-0.0002293759341372363
-0.5,0.1,0.45,-6.53147119421103e-05
-0.5,0.1,0.6,-1.2304740136898626e-05
-0.5,0.1,0.75,-1.8688516454520634e-06
-0.5,0.2,-0.75,-2.093318641091809e-06
-0.5,0.2,-0.6,-1.9865753509060533e-05
-0.5,0.2,-0.45,-0.00012295416278936114
-0.5,0.2,-0.3,-0.00040948657416341584
-0.5,0.2,-0.15,-0.0007832487400190372
-0.5,0.2,-0.0,-0.0008778618752047062
-0.5,0.2,0.15,-0.0005918323207931933
-0.5,0.2,0.3,-0.0002471226116040438
-0.5,0.2,0.45,-6.602843809830777e-05
-0.5,0.2,0.6,-1.1793910609316125e-05
-0.5,0.2,0.75,-1.5835130597766278e-06
-0.5,0.3,-0.75,-1.5516830035139544e-06
-0.5,0.3,-0.6,-1.5717838807497465e-05
-0.5,0.3,-0.45,-8.679401355317552e-05
-0.5,0.3,-0.3,-0.00027948323345253505
-0.5,0.3,-0.15,-0.0005129167572776761
-0.5,0.3,-0.0,-0.0005493414291666901
-0.5,0.3,0.15,-0.0003517473380500735
-0.5,0.3,0.3,-0.00013857733618219422
-0.5,0.3,0.45,-3.4817441740728e-05
-0.5,0.3,0.6,-5.7837330188211945e-06
-0.5,0.3,0.75,-7.905617370442044e-07
-0.5,0.4,-0.75,-6.373868435206507e-07
-0.5,0.4,-0.6,-5.352038270612257e-06
-0.5,0.4,-0.45,-3.444537668198902e-05
-0.5,0.4,-0.3,-0.00010732519113863973
-0.5,0.4,-0.15,-0.00018996548450719028
-0.5,0.4,0.0,-0.0001941671206739921
-0.5,0.4,0.15,-0.00011790983199543895
-0.5,0.4,0.3,-4.388438104694635e-05
-0.5,0.4,0.45,-1.0335755755007638e-05
-0.5,0.4,0.6,-1.6236473477785536e-06
-0.5,0.4,0.75,-2.0485169640107142e-07
-0.5,0.5,-0.75,-8.810866538225288e-08
-0.5,0.5,-0.6,-1.3258101024052507e-06
-0.5,0.5,-0.45,-8.011842557914033e-06
-0.5,0.5,-0.3,-2.4361358139728847e-05
-0.5,0.5,-0.15,-4.085946024199932e-05
-0.5,0.5,0.0,-3.990341889016357e-05
-0.5,0.5,0.15,-2.308290281630668e-05
-0.5,0.5,0.3,-8.105913028575605e-06
-0.5,0.5,0.45,-1.811401673725594e-06
-0.5,0.5,0.6,-2.538989142848702e-07
-0.5,0.5,0.75,-4.7923199804170095e-08
-0.4,-0.5,-0.75,-3.182910851450844e-08
-0.4,-0.5,-0.6,-1.151454550988515e-07
-0.4,-0.5,-0.45,-5.355874531257843e-07
-0.4,-0.5,-0.3,-1.722744337811302e-06
-0.4,-0.5,-0.15,-2.9844664816811215e-06
-0.4,-0.5,0.0,-2.967266579828956e-06
-0.4,-0.5,0.15,-1.669045604877146e-06
-0.4,-0.5,0.3,-5.750992765796149e-07
-0.4,-0.5,0.45,-1.2566224866227746e-07
-0.4,-0.5,0.6,-1.8729558134825405e-08
-0.4,-0.5,0.75,-2.68936624393761e-09
-0.4,-0.4,-0.75,-4.483014009782261e-08
-0.4,-0.4,-0.6,1.2574333629705233e-07
-0.4,-0.4,-0.45,1.1722271750818932e-07
-0.4,-0.4,-0.3,2.5812857730615595e-07
-0.4,-0.4,-0.15,3.976100613885104e-07
-0.4,-0.4,0.0,3.520143185532505e-07
-0.4,-0.4,0.15,1.5218098913304258e-07
-0.4,-0.4,0.3,2.207380847705451e-08
-0.4,-0.4,0.45,-5.197377302485929e-09
-0.4,-0.4,0.6,-6.295558697813936e-09
-0.4,-0.4,0.75,-1.846955362098431e-10
-0.4,-0.3,-0.75,-2.1503967136098095e-09
-0.4,-0.3,-0.6,1.345699931434209e-06
-0.4,-0.3,-0.45,-3.73102526305255e-07
-0.4,-0.3,-0.3,-2.730549203031332e-06
-0.4,-0.3,-0.15,-5.974046334429173e-06
-0.4,-0.3,0.0,-8.179516366365345e-06
-0.4,-0.3,0.15,-6.9919610867684476e-06
-0.4,-0.3,0.3,-3.846309436431641e-06
-0.4,-0.3,0.45,-1.4072349520205283e-06
-0.4,-0.3,0.6,-3.4457207905459587e-07
-0.4,-0.3,0.75,-8.0689844257195e-08
-0.4,-0.2,-0.75,-4.421134184232375e-07
-0.4,-0.2,-0.6,-6.426938805167811e-06
-0.4,-0.2,-0.45,-1.4792280469440768e-05
-0.4,-0.2,-0.3,-5.782806406331042e-05
-0.4,-0.2,-0.15,-0.00012872574286058134
-0.4,-0.2,-0.0,-0.00017186704694727988
-0.4,-0.2,0.15,-0.00014173278407652568
-0.4,-0.2,0.3,-7.429290773326906e-05
-0.4,-0.2,0.45,-2.5568670656730878e-05
-0.4,-0.2,0.6,-6.001357100208184e-06
-0.4,-0.2,0.75,-9.633965899185733e-07
-0.4,-0.1,-0.75,-3.091700167440286e-06
-0.4,-0.1,-0.6,-3.8986630994073014e-05
-0.4,-0.1,-0.45,-0.00014897624267773174
-0.4,-0.1,-0.3,-0.0005476024564298542
-0.4,-0.1,-0.15,-0.001178190701825179
-0.4,-0.1,0.0,-0.0015122991823673846
-0.4,-0.1,0.15,-0.0011894898567770457
-0.4,-0.1,0.3,-0.000590193185890415
-0.4,-0.1,0.45,-0.00019098139117268477
-0.4,-0.1,0.6,-4.1898228189281345e-05
-0.4,-0.1,0.75,-6.523662276421557e-06
-0.4,-0.0,-0.75,-1.068495410428998e-05
-0.4,-0.0,-0.6,-0.00010676672622082152
-0.4,-0.0,-0.45,-0.0006165776493454136
-0.4,-0.0,-0.3,-0.002210897511247077
-0.4,-0.0,-0.15,-0.004599348123646516
-0.4,-0.0,-0.0,-0.005664599106427202
-0.4,0.0,0.15,-0.004242461521268344
-0.4,-0.0,0.3,-0.00199015773848144
-0.4,-0.0,0.45,-0.0006050013653109925
-0.4,-0.0,0.6,-0.00012419063905897782
-0.4,-0.0,0.75,-1.8555671129806766e-05
-0.4,0.1,-0.75,-1.9631122071553694e-05
-0.4,0.1,-0.6,-0.00019467666201643006
-0.4,0.1,-0.45,-0.0011999595207645279
-0.4,0.1,-0.3,-0.004187718862429987
-0.4,0.1,-0.15,-0.008403258257595194
-0.4,0.1,0.0,-0.00991315504565029
-0.4,0.1,0.15,-0.0070568754758993995
-0.4,0.1,0.3,-0.0031241389939524688
-0.4,0.1,0.45,-0.0008909395121541052
-0.4,0.1,0.6,-0.00017073492821452336
-0.4,0.1,0.75,-2.439131800016373e-05
-0.4,0.2,-0.75,-1.962289029055275e-05
-0.4,0.2,-0.6,-0.00019844214469596014
-0.4,0.2,-0.45,-0.0011967466870239538
-0.4,0.2,-0.3,-0.004055094667258692
-0.4,0.2,-0.15,-0.007840824678681612
-0.4,0.2,0.0,-0.008845419622257818
-0.4,0.2,0.15,-0.005977122187827089
-0.4,0.2,0.3,-0.002494478209308737
-0.4,0.2,0.45,-0.000666665590046245
-0.4,0.2,0.6,-0.00011908721261572359
-0.4,0.2,0.75,-1.6353792695505073e-05
-0.4,0.3,-0.75,-1.1064240880040211e-05
-0.4,0.3,-0.6,-0.0001121141320492197
-0.4,0.3,-0.45,-0.0006607782746690479
-0.4,0.3,-0.3,-0.002169388620026062
-0.4,0.3,-0.15,-0.004035558987471483
-0.4,0.3,-0.0,-0.004348056436151117
-0.4,0.3,0.15,-0.0027865418007048176
-0.4,0.3,0.3,-0.0010957251061648656
-0.4,0.3,0.45,-0.00027426089927057046
-0.4,0.3,0.6,-4.567394939156667e-05
-0.4,0.3,0.75,-6.0333259990699855e-06
-0.4,0.4,-0.75,-3.7611022746212333e-06
-0.4,0.4,-0.6,-3.805107220054226e-05
-0.4,0.4,-0.45,-0.0002157679016750253
-0.4,0.4,-0.3,-0.0006848453045747122
-0.4,0.4,-0.15,-0.0012238122926812776
-0.4,0.4,0.0,-0.0012584484395167714
-0.4,0.4,0.15,-0.0007647960474688235
-0.4,0.4,0.3,-0.00028342393170809624
-0.4,0.4,0.45,-6.648719152684822e-05
-0.4,0.4,0.6,-1.031176480191872e-05
-0.4,0.4,0.75,-1.3514696924450272e-06
-0.4,0.5,-0.75,-7.896154646881239e-07
-0.4,0.5,-0.6,-7.689981184265825e-06
-0.4,0.5,-0.45,-4.270681413183353e-05
-0.4,0.5,-0.3,-0.00013085167481064665
-0.4,0.5,-0.15,-0.00022459286200040004
-0.4,0.5,0.0,-0.00022046379356509147
-0.4,0.5,0.15,-0.00012717888528211685
-0.4,0.5,0.3,-4.449447540609954e-05
-0.4,0.5,0.45,-9.791079326275913e-06
-0.4,0.5,0.6,-1.4234785990479484e-06
-0.4,0.5,0.75,-1.79426317245482e-07
-0.3,-0.5,-0.75,-2.801749319509479e-08
-0.3,-0.5,-0.6,-4.4617988046291275e-07
-0.3,-0.5,-0.45,-2.667767578708059e-06
-0.3,-0.5,-0.3,-7.800302976117464e-06
-0.3,-0.5,-0.15,-1.2922729278131905e-05
-0.3,-0.5,0.0,-1.2279295460993586e-05
-0.3,-0.5,0.15,-6.991414260734342e-06
-0.3,-0.5,0.3,-2.4373075023671048e-06
-0.3,-0.5,0.45,-5.40777551937752e-07
-0.3,-0.5,0.6,-8.0205350503579e-08
-0.3,-0.5,0.75,-1.0621839863360433e-08
-0.3,-0.4,-0.75,4.775159775379235e-08
-0.3,-0.4,-0.6,-1.6161730581339203e-07
-0.3,-0.4,-0.45,1.2497575932154913e-07
-0.3,-0.4,-0.3,2.393039238799242e-07
-0.3,-0.4,-0.15,-2.4650004220256347e-07
-0.3,-0.4,0.0,-1.327731528723312e-06
-0.3,-0.4,0.15,-1.8165687444778126e-06
-0.3,-0.4,0.3,-1.3142853382472733e-06
-0.3,-0.4,0.45,-5.816587555685345e-07
-0.3,-0.4,0.6,-1.6546461249881527e-07
-0.3,-0.4,0.75,-3.2921335047273046e-08
-0.3,-0.3,-0.75,-3.293315974678702e-07
-0.3,-0.3,-0.6,-3.97604428562035e-06
-0.3,-0.3,-0.45,-1.4115345858858076e-05
-0.3,-0.3,-0.3,-5.285733349365982e-05
-0.3,-0.3,-0.15,-0.00012062677524942253
-0.3,-0.3,0.0,-0.00016686678648195882
-0.3,-0.3,0.15,-0.00014386833655963922
-0.3,-0.3,0.3,-7.949443054980663e-05
-0.3,-0.3,0.45,-2.9070924909052244e-05
-0.3,-0.3,0.6,-7.3097311097727115e-06
-0.3,-0.3,0.75,-1.3011691226248093e-06
-0.3,-0.2,-0.75,-4.156695592707645e-06
-0.3,-0.2,-0.6,-2.9771288131547867e-05
-0.3,-0.2,-0.45,-0.00023418891259628131
-0.3,-0.2,-0.3,-0.00088749951924102
-0.3,-0.2,-0.15,-0.0019775794576858984
-0.3,-0.2,0.0,-0.002650961072074217
-0.3,-0.2,0.15,-0.0021940989100749327
-0.3,-0.2,0.3,-0.0011548395964317555
-0.3,-0.2,0.45,-0.00039978799432270916
-0.3,-0.2,0.6,-9.462920368343235e-05
-0.3,-0.2,0.75,-1.634835437158391e-05
-0.3,-0.1,-0.75,-2.652413783847754e-05
-0.3,-0.1,-0.6,-0.00022361803216362273
-0.3,-0.1,-0.45,-0.0015894520005100888
-0.3,-0.1,-0.3,-0.005915697422162399
-0.3,-0.1,-0.15,-0.01280983602027229
-0.3,-0.1,0.0,-0.016534066827934468
-0.3,-0.1,0.15,-0.013061862295020125
-0.3,-0.1,0.3,-0.006509615595990981
-0.3,-0.1,0.45,-0.002119704235918315
-0.3,-0.1,0.6,-0.00046989461176854115
-0.3,-0.1,0.75,-7.643232918455684e-05
-0.3,-0.0,-0.75,-7.734996565167488e-05
-0.3,-0.0,-0.6,-0.0007334079224750468
-0.3,-0.0,-0.45,-0.004795140813773389
-0.3,-0.0,-0.3,-0.01743681185530999
-0.3,-0.0,-0.15,-0.03658186550731062
-0.3,0.0,-0.0,-0.04533986253727876
